date,code,close
2024-05-15,600036.SH,32.72
2024-05-15,600048.SH,9.08
2024-05-15,600104.SH,14.02
2024-05-15,600309.SH,87.36
2024-05-15,600438.SH,21.21
2024-05-15,600519.SH,1638.49
2024-05-15,601318.SH,39.55
2024-05-16,000001.SZ,9.89
2024-05-16,000333.SZ,68.8
2024-05-16,000651.SZ,39.81
2024-05-16,000725.SZ,4.24
2024-05-16,000858.SZ,142.44
2024-05-16,002236.SZ,16.77
2024-05-16,002352.SZ,35.24
2024-05-16,002415.SZ,32.11
2024-05-16,002714.SZ,45.38
2024-05-16,300750.SZ,196.04
2024-05-16,600000.SH,7.6
2024-05-16,600030.SH,18.13
2024-05-16,600031.SH,16.4
2024-05-16,600036.SH,33.01
2024-05-16,600048.SH,9.34
2024-05-16,600104.SH,13.97
2024-05-16,600309.SH,87.21
2024-05-16,600438.SH,21.14
2024-05-16,600519.SH,1630.21
2024-05-16,601318.SH,39.84
2024-05-17,000001.SZ,10.17
2024-05-17,000333.SZ,66.52
2024-05-17,000651.SZ,39.2
2024-05-17,000725.SZ,4.25
2024-05-17,000858.SZ,144.8
2024-05-17,002236.SZ,16.57
2024-05-17,002352.SZ,35.27
2024-05-17,002415.SZ,32.12
2024-05-17,002714.SZ,45.79
2024-05-17,300750.SZ,197.63
2024-05-17,600000.SH,7.72
2024-05-17,600030.SH,18.12
2024-05-17,600031.SH,16.34
2024-05-17,600036.SH,34.01
2024-05-17,600048.SH,9.5
2024-05-17,600104.SH,13.97
2024-05-17,600309.SH,87.65
2024-05-17,600438.SH,20.71
2024-05-17,600519.SH,1639.85
2024-05-17,601318.SH,41.25
2024-05-20,000001.SZ,10.33
2024-05-20,000333.SZ,66.21
2024-05-20,000651.SZ,39.39
2024-05-20,000725.SZ,4.29
2024-05-20,000858.SZ,147.82
2024-05-20,002236.SZ,16.85
2024-05-20,002352.SZ,36.64
2024-05-20,002415.SZ,32.75
2024-05-20,002714.SZ,46.61
2024-05-20,300750.SZ,202.04
2024-05-20,600000.SH,7.86
2024-05-20,600030.SH,18.53
2024-05-20,600031.SH,16.47
2024-05-20,600036.SH,34.04
2024-05-20,600048.SH,10.28
2024-05-20,600104.SH,14.01
2024-05-20,600309.SH,88.14
2024-05-20,600438.SH,20.85
2024-05-20,600519.SH,1647.68
2024-05-20,601318.SH,42.56
2024-05-21,000001.SZ,10.33
2024-05-21,000333.SZ,66.2
2024-05-21,000651.SZ,39.19
2024-05-21,000725.SZ,4.29
2024-05-21,000858.SZ,146.58
2024-05-21,002236.SZ,17.15
2024-05-21,002352.SZ,36.8
2024-05-21,002415.SZ,32.75
2024-05-21,002714.SZ,47.77
2024-05-21,300750.SZ,199.6
2024-05-21,600000.SH,7.97
2024-05-21,600030.SH,18.53
2024-05-21,600031.SH,16.61
2024-05-21,600036.SH,34.08
2024-05-21,600048.SH,10.37
2024-05-21,600104.SH,13.95
2024-05-21,600309.SH,87.47
2024-05-21,600438.SH,20.47
2024-05-21,600519.SH,1638.08
2024-05-21,601318.SH,42.74
2024-05-22,000001.SZ,10.47
2024-05-22,000333.SZ,65.31
2024-05-22,000651.SZ,39.1
2024-05-22,000725.SZ,4.29
2024-05-22,000858.SZ,145.8
2024-05-22,002236.SZ,17.03
2024-05-22,002352.SZ,37.33
2024-05-22,002415.SZ,32.72
2024-05-22,002714.SZ,47.0
2024-05-22,300750.SZ,200.64
2024-05-22,600000.SH,8.08
2024-05-22,600030.SH,18.53
2024-05-22,600031.SH,16.53
2024-05-22,600036.SH,33.73
2024-05-22,600048.SH,10.53
2024-05-22,600104.SH,14.01
2024-05-22,600309.SH,88.54
2024-05-22,600438.SH,20.78
2024-05-22,600519.SH,1631.17
2024-05-22,601318.SH,42.87
2024-05-23,000001.SZ,10.38
2024-05-23,000333.SZ,65.0
2024-05-23,000651.SZ,38.67
2024-05-23,000725.SZ,4.22
2024-05-23,000858.SZ,144.91
2024-05-23,002236.SZ,16.88
2024-05-23,002352.SZ,36.93
2024-05-23,002415.SZ,32.36
2024-05-23,002714.SZ,46.41
2024-05-23,300750.SZ,202.16
2024-05-23,600000.SH,8.18
2024-05-23,600030.SH,18.23
2024-05-23,600031.SH,16.4
2024-05-23,600036.SH,33.31
2024-05-23,600048.SH,10.22
2024-05-23,600104.SH,13.69
2024-05-23,600309.SH,88.15
2024-05-23,600438.SH,21.69
2024-05-23,600519.SH,1630.29
2024-05-23,601318.SH,42.27
2024-05-24,000001.SZ,10.32
2024-05-24,000333.SZ,65.1
2024-05-24,000651.SZ,38.62
2024-05-24,000725.SZ,4.19
2024-05-24,000858.SZ,142.71
2024-05-24,002236.SZ,16.52
2024-05-24,002352.SZ,36.75
2024-05-24,002415.SZ,32.36
2024-05-24,002714.SZ,46.41
2024-05-24,300750.SZ,199.83
2024-05-24,600000.SH,8.11
2024-05-24,600030.SH,17.92
2024-05-24,600031.SH,16.41
2024-05-24,600036.SH,32.69
2024-05-24,600048.SH,10.05
2024-05-24,600104.SH,13.74
2024-05-24,600309.SH,87.38
2024-05-24,600438.SH,21.8
2024-05-24,600519.SH,1617.67
2024-05-24,601318.SH,41.64
2024-05-27,000001.SZ,10.33
2024-05-27,000333.SZ,65.54
2024-05-27,000651.SZ,38.77
2024-05-27,000725.SZ,4.18
2024-05-27,000858.SZ,142.32
2024-05-27,002236.SZ,16.19
2024-05-27,002352.SZ,36.65
2024-05-27,002415.SZ,31.82
2024-05-27,002714.SZ,46.24
2024-05-27,300750.SZ,197.55
2024-05-27,600000.SH,8.13
2024-05-27,600030.SH,17.94
2024-05-27,600031.SH,16.56
2024-05-27,600036.SH,32.78
2024-05-27,600048.SH,9.73
2024-05-27,600104.SH,13.86
2024-05-27,600309.SH,87.75
2024-05-27,600438.SH,20.94
2024-05-27,600519.SH,1609.0
2024-05-27,601318.SH,41.66
2024-05-28,000001.SZ,10.38
2024-05-28,000333.SZ,66.5
2024-05-28,000651.SZ,39.05
2024-05-28,000725.SZ,4.04
2024-05-28,000858.SZ,141.77
2024-05-28,002236.SZ,16.21
2024-05-28,002352.SZ,36.34
2024-05-28,002415.SZ,32.31
2024-05-28,002714.SZ,46.51
2024-05-28,300750.SZ,196.66
2024-05-28,600000.SH,8.21
2024-05-28,600030.SH,18.0
2024-05-28,600031.SH,16.18
2024-05-28,600036.SH,32.75
2024-05-28,600048.SH,9.79
2024-05-28,600104.SH,13.69
2024-05-28,600309.SH,89.35
2024-05-28,600438.SH,20.94
2024-05-28,600519.SH,1604.16
2024-05-28,601318.SH,41.41
2024-05-29,000001.SZ,10.26
2024-05-29,000333.SZ,65.5
2024-05-29,000651.SZ,38.88
2024-05-29,000725.SZ,4.05
2024-05-29,000858.SZ,140.69
2024-05-29,002236.SZ,16.08
2024-05-29,002352.SZ,36.27
2024-05-29,002415.SZ,32.48
2024-05-29,002714.SZ,46.53
2024-05-29,300750.SZ,196.86
2024-05-29,600000.SH,8.15
2024-05-29,600030.SH,17.96
2024-05-29,600031.SH,15.97
2024-05-29,600036.SH,32.5
2024-05-29,600048.SH,9.87
2024-05-29,600104.SH,13.68
2024-05-29,600309.SH,89.19
2024-05-29,600438.SH,21.56
2024-05-29,600519.SH,1606.09
2024-05-29,601318.SH,41.17
2024-05-30,000001.SZ,10.1
2024-05-30,000333.SZ,65.14
2024-05-30,000651.SZ,38.67
2024-05-30,000725.SZ,4.03
2024-05-30,000858.SZ,137.9
2024-05-30,002236.SZ,15.94
2024-05-30,002352.SZ,35.64
2024-05-30,002415.SZ,32.34
2024-05-30,002714.SZ,45.92
2024-05-30,300750.SZ,196.72
2024-05-30,600000.SH,8.06
2024-05-30,600030.SH,17.85
2024-05-30,600031.SH,15.86
2024-05-30,600036.SH,32.24
2024-05-30,600048.SH,9.65
2024-05-30,600104.SH,13.77
2024-05-30,600309.SH,87.8
2024-05-30,600438.SH,22.23
2024-05-30,600519.SH,1590.66
2024-05-30,601318.SH,40.73
2024-05-31,000001.SZ,10.15
2024-05-31,000333.SZ,64.55
2024-05-31,000651.SZ,38.43
2024-05-31,000725.SZ,4.04
2024-05-31,000858.SZ,138.56
2024-05-31,002236.SZ,16.08
2024-05-31,002352.SZ,35.65
2024-05-31,002415.SZ,32.56
2024-05-31,002714.SZ,45.73
2024-05-31,300750.SZ,196.82
2024-05-31,600000.SH,8.02
2024-05-31,600030.SH,17.98
2024-05-31,600031.SH,15.94
2024-05-31,600036.SH,32.33
2024-05-31,600048.SH,9.68
2024-05-31,600104.SH,13.68
2024-05-31,600309.SH,86.76
2024-05-31,600438.SH,22.05
2024-05-31,600519.SH,1590.13
2024-05-31,601318.SH,40.88
2024-06-03,000001.SZ,9.96
2024-06-03,000333.SZ,64.27
2024-06-03,000651.SZ,38.35
2024-06-03,000725.SZ,3.98
2024-06-03,000858.SZ,136.71
2024-06-03,002236.SZ,16.0
2024-06-03,002352.SZ,35.41
2024-06-03,002415.SZ,32.35
2024-06-03,002714.SZ,46.09
2024-06-03,300750.SZ,194.86
2024-06-03,600000.SH,7.9
2024-06-03,600030.SH,17.76
2024-06-03,600031.SH,15.59
2024-06-03,600036.SH,31.99
2024-06-03,600048.SH,9.59
2024-06-03,600104.SH,13.76
2024-06-03,600309.SH,86.16
2024-06-03,600438.SH,21.82
2024-06-03,600519.SH,1577.26
2024-06-03,601318.SH,40.45
2024-06-04,000001.SZ,9.96
2024-06-04,000333.SZ,63.4
2024-06-04,000651.SZ,38.6
2024-06-04,000725.SZ,4.04
2024-06-04,000858.SZ,137.52
2024-06-04,002236.SZ,16.14
2024-06-04,002352.SZ,35.87
2024-06-04,002415.SZ,32.54
2024-06-04,002714.SZ,46.72
2024-06-04,300750.SZ,200.04
2024-06-04,600000.SH,7.94
2024-06-04,600030.SH,17.83
2024-06-04,600031.SH,15.64
2024-06-04,600036.SH,32.16
2024-06-04,600048.SH,9.68
2024-06-04,600104.SH,13.8
2024-06-04,600309.SH,86.37
2024-06-04,600438.SH,21.8
2024-06-04,600519.SH,1578.65
2024-06-04,601318.SH,40.83
2024-06-05,000001.SZ,9.93
2024-06-05,000333.SZ,63.8
2024-06-05,000651.SZ,38.57
2024-06-05,000725.SZ,4.08
2024-06-05,000858.SZ,137.66
2024-06-05,002236.SZ,16.27
2024-06-05,002352.SZ,36.34
2024-06-05,002415.SZ,32.97
2024-06-05,002714.SZ,46.9
2024-06-05,300750.SZ,203.04
2024-06-05,600000.SH,7.97
2024-06-05,600030.SH,17.92
2024-06-05,600031.SH,15.5
2024-06-05,600036.SH,31.96
2024-06-05,600048.SH,9.83
2024-06-05,600104.SH,13.76
2024-06-05,600309.SH,87.02
2024-06-05,600438.SH,21.81
2024-06-05,600519.SH,1584.9
2024-06-05,601318.SH,40.77
2024-06-06,000001.SZ,9.94
2024-06-06,000333.SZ,63.8
2024-06-06,000651.SZ,38.49
2024-06-06,000725.SZ,4.05
2024-06-06,000858.SZ,136.15
2024-06-06,002236.SZ,16.08
2024-06-06,002352.SZ,36.06
2024-06-06,002415.SZ,32.95
2024-06-06,002714.SZ,46.18
2024-06-06,300750.SZ,201.23
2024-06-06,600000.SH,7.95
2024-06-06,600030.SH,17.83
2024-06-06,600031.SH,15.64
2024-06-06,600036.SH,31.86
2024-06-06,600048.SH,9.69
2024-06-06,600104.SH,13.67
2024-06-06,600309.SH,87.49
2024-06-06,600438.SH,21.11
2024-06-06,600519.SH,1578.03
2024-06-06,601318.SH,40.23
2024-06-07,000001.SZ,9.95
2024-06-07,000333.SZ,63.71
2024-06-07,000651.SZ,38.51
2024-06-07,000725.SZ,4.05
2024-06-07,000858.SZ,134.11
2024-06-07,002236.SZ,15.8
2024-06-07,002352.SZ,36.08
2024-06-07,002415.SZ,32.79
2024-06-07,002714.SZ,46.36
2024-06-07,300750.SZ,186.69
2024-06-07,600000.SH,7.91
2024-06-07,600030.SH,17.61
2024-06-07,600031.SH,15.85
2024-06-07,600036.SH,31.74
2024-06-07,600048.SH,9.78
2024-06-07,600104.SH,13.68
2024-06-07,600309.SH,86.86
2024-06-07,600438.SH,20.61
2024-06-07,600519.SH,1561.73
2024-06-07,601318.SH,39.88
2024-06-11,000001.SZ,9.86
2024-06-11,000333.SZ,64.18
2024-06-11,000651.SZ,37.84
2024-06-11,000725.SZ,4.06
2024-06-11,000858.SZ,130.43
2024-06-11,002236.SZ,15.66
2024-06-11,002352.SZ,35.63
2024-06-11,002415.SZ,32.9
2024-06-11,002714.SZ,45.54
2024-06-11,300750.SZ,183.73
2024-06-11,600000.SH,7.82
2024-06-11,600030.SH,17.69
2024-06-11,600031.SH,15.53
2024-06-11,600036.SH,31.24
2024-06-11,600048.SH,9.69
2024-06-11,600104.SH,13.49
2024-06-11,600309.SH,86.4
2024-06-11,600438.SH,20.57
2024-06-11,600519.SH,1511.56
2024-06-11,601318.SH,39.5
2024-06-12,000001.SZ,9.85
2024-06-12,000333.SZ,64.53
2024-06-12,000651.SZ,37.75
2024-06-12,000725.SZ,4.04
2024-06-12,000858.SZ,130.0
2024-06-12,002236.SZ,15.92
2024-06-12,002352.SZ,35.87
2024-06-12,002415.SZ,32.85
2024-06-12,002714.SZ,45.64
2024-06-12,300750.SZ,184.59
2024-06-12,600000.SH,7.76
2024-06-12,600030.SH,17.68
2024-06-12,600031.SH,15.55
2024-06-12,600036.SH,31.08
2024-06-12,600048.SH,9.57
2024-06-12,600104.SH,13.67
2024-06-12,600309.SH,85.14
2024-06-12,600438.SH,20.74
2024-06-12,600519.SH,1514.45
2024-06-12,601318.SH,39.27
2024-06-13,000001.SZ,9.86
2024-06-13,000333.SZ,63.66
2024-06-13,000651.SZ,37.96
2024-06-13,000725.SZ,3.93
2024-06-13,000858.SZ,127.06
2024-06-13,002236.SZ,15.97
2024-06-13,002352.SZ,35.16
2024-06-13,002415.SZ,31.92
2024-06-13,002714.SZ,43.03
2024-06-13,300750.SZ,184.24
2024-06-13,600000.SH,7.8
2024-06-13,600030.SH,17.61
2024-06-13,600031.SH,15.29
2024-06-13,600036.SH,30.86
2024-06-13,600048.SH,9.33
2024-06-13,600104.SH,13.37
2024-06-13,600309.SH,84.38
2024-06-13,600438.SH,20.61
2024-06-13,600519.SH,1498.2
2024-06-13,601318.SH,39.11
2024-06-14,000001.SZ,9.78
2024-06-14,000333.SZ,63.5
2024-06-14,000651.SZ,37.85
2024-06-14,000725.SZ,3.98
2024-06-14,000858.SZ,124.84
2024-06-14,002236.SZ,15.92
2024-06-14,002352.SZ,35.12
2024-06-14,002415.SZ,32.32
2024-06-14,002714.SZ,42.61
2024-06-14,300750.SZ,177.73
2024-06-14,600000.SH,7.71
2024-06-14,600030.SH,17.61
2024-06-14,600031.SH,15.24
2024-06-14,600036.SH,30.96
2024-06-14,600048.SH,9.28
2024-06-14,600104.SH,13.48
2024-06-14,600309.SH,83.3
2024-06-14,600438.SH,20.28
2024-06-14,600519.SH,1466.67
2024-06-14,601318.SH,39.08
2024-06-17,000001.SZ,9.86
2024-06-17,000333.SZ,64.18
2024-06-17,000651.SZ,37.98
2024-06-17,000725.SZ,3.96
2024-06-17,000858.SZ,124.09
2024-06-17,002236.SZ,16.2
2024-06-17,002352.SZ,35.09
2024-06-17,002415.SZ,32.07
2024-06-17,002714.SZ,43.48
2024-06-17,300750.SZ,181.44
2024-06-17,600000.SH,7.75
2024-06-17,600030.SH,17.86
2024-06-17,600031.SH,15.33
2024-06-17,600036.SH,31.49
2024-06-17,600048.SH,9.22
2024-06-17,600104.SH,13.82
2024-06-17,600309.SH,84.74
2024-06-17,600438.SH,20.46
2024-06-17,600519.SH,1457.55
2024-06-17,601318.SH,39.29
2024-06-18,000001.SZ,9.83
2024-06-18,000333.SZ,63.67
2024-06-18,000651.SZ,37.77
2024-06-18,000725.SZ,4.04
2024-06-18,000858.SZ,126.1
2024-06-18,002236.SZ,16.18
2024-06-18,002352.SZ,34.98
2024-06-18,002415.SZ,32.08
2024-06-18,002714.SZ,43.26
2024-06-18,300750.SZ,186.13
2024-06-18,600000.SH,7.74
2024-06-18,600030.SH,18.0
2024-06-18,600031.SH,15.2
2024-06-18,600036.SH,31.71
2024-06-18,600048.SH,9.17
2024-06-18,600104.SH,13.86
2024-06-18,600309.SH,83.99
2024-06-18,600438.SH,20.66
2024-06-18,600519.SH,1463.02
2024-06-18,601318.SH,39.47
2024-06-19,000001.SZ,9.86
2024-06-19,000333.SZ,62.8
2024-06-19,000651.SZ,37.27
2024-06-19,000725.SZ,4.09
2024-06-19,000858.SZ,125.54
2024-06-19,002236.SZ,16.19
2024-06-19,002352.SZ,34.9
2024-06-19,002415.SZ,32.23
2024-06-19,002714.SZ,43.13
2024-06-19,300750.SZ,186.78
2024-06-19,600000.SH,7.8
2024-06-19,600030.SH,17.92
2024-06-19,600031.SH,15.48
2024-06-19,600036.SH,31.75
2024-06-19,600048.SH,9.05
2024-06-19,600104.SH,13.77
2024-06-19,600309.SH,83.15
2024-06-19,600438.SH,20.3
2024-06-19,600519.SH,1459.28
2024-06-19,601318.SH,39.51
2024-06-20,000001.SZ,9.83
2024-06-20,000333.SZ,63.54
2024-06-20,000651.SZ,37.35
2024-06-20,000725.SZ,4.02
2024-06-20,000858.SZ,124.93
2024-06-20,002236.SZ,15.59
2024-06-20,002352.SZ,34.95
2024-06-20,002415.SZ,31.31
2024-06-20,002714.SZ,42.8
2024-06-20,300750.SZ,186.21
2024-06-20,600000.SH,7.86
2024-06-20,600030.SH,17.77
2024-06-20,600031.SH,15.4
2024-06-20,600036.SH,31.97
2024-06-20,600048.SH,8.89
2024-06-20,600104.SH,13.59
2024-06-20,600309.SH,83.32
2024-06-20,600438.SH,20.09
2024-06-20,600519.SH,1474.94
2024-06-20,601318.SH,39.41
2024-06-21,000001.SZ,9.74
2024-06-21,000333.SZ,63.5
2024-06-21,000651.SZ,37.14
2024-06-21,000725.SZ,3.99
2024-06-21,000858.SZ,121.73
2024-06-21,002236.SZ,15.52
2024-06-21,002352.SZ,34.3
2024-06-21,002415.SZ,31.43
2024-06-21,002714.SZ,42.99
2024-06-21,300750.SZ,181.5
2024-06-21,600000.SH,7.83
2024-06-21,600030.SH,17.66
2024-06-21,600031.SH,15.49
2024-06-21,600036.SH,31.59
2024-06-21,600048.SH,8.93
2024-06-21,600104.SH,13.6
2024-06-21,600309.SH,81.9
2024-06-21,600438.SH,20.46
2024-06-21,600519.SH,1447.58
2024-06-21,601318.SH,39.23
2024-06-24,000001.SZ,9.67
2024-06-24,000333.SZ,63.61
2024-06-24,000651.SZ,37.3
2024-06-24,000725.SZ,3.95
2024-06-24,000858.SZ,118.71
2024-06-24,002236.SZ,15.2
2024-06-24,002352.SZ,34.21
2024-06-24,002415.SZ,31.27
2024-06-24,002714.SZ,41.9
2024-06-24,300750.SZ,182.13
2024-06-24,600000.SH,7.75
2024-06-24,600030.SH,17.81
2024-06-24,600031.SH,15.87
2024-06-24,600036.SH,31.59
2024-06-24,600048.SH,8.77
2024-06-24,600104.SH,13.53
2024-06-24,600309.SH,81.86
2024-06-24,600438.SH,20.36
2024-06-24,600519.SH,1392.24
2024-06-24,601318.SH,39.14
2024-06-25,000001.SZ,9.77
2024-06-25,000333.SZ,64.52
2024-06-25,000651.SZ,37.6
2024-06-25,000725.SZ,3.87
2024-06-25,000858.SZ,123.43
2024-06-25,002236.SZ,14.79
2024-06-25,002352.SZ,34.27
2024-06-25,002415.SZ,30.71
2024-06-25,002714.SZ,42.42
2024-06-25,300750.SZ,184.71
2024-06-25,600000.SH,7.8
2024-06-25,600030.SH,17.42
2024-06-25,600031.SH,16.0
2024-06-25,600036.SH,32.04
2024-06-25,600048.SH,8.69
2024-06-25,600104.SH,13.52
2024-06-25,600309.SH,83.23
2024-06-25,600438.SH,19.54
2024-06-25,600519.SH,1454.26
2024-06-25,601318.SH,39.34
2024-06-26,000001.SZ,9.81
2024-06-26,000333.SZ,63.91
2024-06-26,000651.SZ,37.59
2024-06-26,000725.SZ,3.89
2024-06-26,000858.SZ,123.2
2024-06-26,002236.SZ,14.79
2024-06-26,002352.SZ,34.05
2024-06-26,002415.SZ,30.65
2024-06-26,002714.SZ,41.55
2024-06-26,300750.SZ,182.32
2024-06-26,600000.SH,7.84
2024-06-26,600030.SH,17.44
2024-06-26,600031.SH,16.17
2024-06-26,600036.SH,32.02
2024-06-26,600048.SH,8.68
2024-06-26,600104.SH,13.44
2024-06-26,600309.SH,84.04
2024-06-26,600438.SH,19.21
2024-06-26,600519.SH,1455.05
2024-06-26,601318.SH,39.2
2024-06-27,000001.SZ,9.79
2024-06-27,000333.SZ,63.47
2024-06-27,000651.SZ,36.74
2024-06-27,000725.SZ,3.96
2024-06-27,000858.SZ,121.66
2024-06-27,002236.SZ,15.06
2024-06-27,002352.SZ,34.15
2024-06-27,002415.SZ,30.5
2024-06-27,002714.SZ,41.87
2024-06-27,300750.SZ,182.14
2024-06-27,600000.SH,7.84
2024-06-27,600030.SH,17.66
2024-06-27,600031.SH,16.26
2024-06-27,600036.SH,31.91
2024-06-27,600048.SH,8.53
2024-06-27,600104.SH,13.36
2024-06-27,600309.SH,81.47
2024-06-27,600438.SH,19.35
2024-06-27,600519.SH,1445.4
2024-06-27,601318.SH,39.16
2024-06-28,000001.SZ,9.87
2024-06-28,000333.SZ,63.48
2024-06-28,000651.SZ,36.87
2024-06-28,000725.SZ,4.02
2024-06-28,000858.SZ,120.56
2024-06-28,002236.SZ,15.04
2024-06-28,002352.SZ,34.02
2024-06-28,002415.SZ,30.61
2024-06-28,002714.SZ,41.96
2024-06-28,300750.SZ,178.98
2024-06-28,600000.SH,7.88
2024-06-28,600030.SH,17.54
2024-06-28,600031.SH,16.12
2024-06-28,600036.SH,32.11
2024-06-28,600048.SH,8.28
2024-06-28,600104.SH,13.41
2024-06-28,600309.SH,80.27
2024-06-28,600438.SH,19.05
2024-06-28,600519.SH,1441.46
2024-06-28,601318.SH,39.17
2024-07-01,000001.SZ,9.83
2024-07-01,000333.SZ,63.6
2024-07-01,000651.SZ,36.59
2024-07-01,000725.SZ,4.07
2024-07-01,000858.SZ,119.09
2024-07-01,002236.SZ,14.9
2024-07-01,002352.SZ,33.47
2024-07-01,002415.SZ,30.41
2024-07-01,002714.SZ,42.99
2024-07-01,300750.SZ,170.35
2024-07-01,600000.SH,7.91
2024-07-01,600030.SH,17.42
2024-07-01,600031.SH,16.27
2024-07-01,600036.SH,32.02
2024-07-01,600048.SH,8.36
2024-07-01,600104.SH,13.35
2024-07-01,600309.SH,80.01
2024-07-01,600438.SH,18.59
2024-07-01,600519.SH,1406.01
2024-07-01,601318.SH,38.58
2024-07-02,000001.SZ,10.06
2024-07-02,000333.SZ,62.8
2024-07-02,000651.SZ,35.93
2024-07-02,000725.SZ,4.07
2024-07-02,000858.SZ,120.5
2024-07-02,002236.SZ,15.01
2024-07-02,002352.SZ,33.74
2024-07-02,002415.SZ,30.03
2024-07-02,002714.SZ,43.23
2024-07-02,300750.SZ,171.29
2024-07-02,600000.SH,7.98
2024-07-02,600030.SH,17.54
2024-07-02,600031.SH,15.5
2024-07-02,600036.SH,32.41
2024-07-02,600048.SH,8.55
2024-07-02,600104.SH,13.35
2024-07-02,600309.SH,79.69
2024-07-02,600438.SH,18.27
2024-07-02,600519.SH,1410.94
2024-07-02,601318.SH,39.31
2024-07-03,000001.SZ,10.07
2024-07-03,000333.SZ,62.74
2024-07-03,000651.SZ,35.9
2024-07-03,000725.SZ,4.08
2024-07-03,000858.SZ,122.96
2024-07-03,002236.SZ,14.72
2024-07-03,002352.SZ,33.36
2024-07-03,002415.SZ,29.86
2024-07-03,002714.SZ,42.87
2024-07-03,300750.SZ,175.47
2024-07-03,600000.SH,8.18
2024-07-03,600030.SH,17.49
2024-07-03,600031.SH,15.45
2024-07-03,600036.SH,32.36
2024-07-03,600048.SH,8.37
2024-07-03,600104.SH,13.36
2024-07-03,600309.SH,79.54
2024-07-03,600438.SH,17.68
2024-07-03,600519.SH,1465.11
2024-07-03,601318.SH,39.79
2024-07-04,000001.SZ,10.03
2024-07-04,000333.SZ,63.2
2024-07-04,000651.SZ,35.71
2024-07-04,000725.SZ,4.09
2024-07-04,000858.SZ,122.89
2024-07-04,002236.SZ,14.63
2024-07-04,002352.SZ,33.27
2024-07-04,002415.SZ,29.6
2024-07-04,002714.SZ,42.32
2024-07-04,300750.SZ,178.34
2024-07-04,600000.SH,8.18
2024-07-04,600030.SH,17.45
2024-07-04,600031.SH,15.52
2024-07-04,600036.SH,32.52
2024-07-04,600048.SH,8.4
2024-07-04,600104.SH,13.27
2024-07-04,600309.SH,78.82
2024-07-04,600438.SH,17.3
2024-07-04,600519.SH,1458.33
2024-07-04,601318.SH,39.84
2024-07-05,000001.SZ,9.71
2024-07-05,000333.SZ,63.0
2024-07-05,000651.SZ,35.12
2024-07-05,000725.SZ,4.01
2024-07-05,000858.SZ,121.11
2024-07-05,002236.SZ,14.37
2024-07-05,002352.SZ,32.9
2024-07-05,002415.SZ,29.35
2024-07-05,002714.SZ,41.91
2024-07-05,300750.SZ,175.66
2024-07-05,600000.SH,8.0
2024-07-05,600030.SH,17.13
2024-07-05,600031.SH,15.5
2024-07-05,600036.SH,31.75
2024-07-05,600048.SH,8.3
2024-07-05,600104.SH,13.21
2024-07-05,600309.SH,79.22
2024-07-05,600438.SH,17.15
2024-07-05,600519.SH,1427.68
2024-07-05,601318.SH,38.91
2024-07-08,000001.SZ,9.64
2024-07-08,000333.SZ,63.17
2024-07-08,000651.SZ,35.34
2024-07-08,000725.SZ,4.02
2024-07-08,000858.SZ,118.35
2024-07-08,002236.SZ,14.03
2024-07-08,002352.SZ,33.06
2024-07-08,002415.SZ,29.0
2024-07-08,002714.SZ,42.9
2024-07-08,300750.SZ,174.17
2024-07-08,600000.SH,7.97
2024-07-08,600030.SH,16.89
2024-07-08,600031.SH,15.51
2024-07-08,600036.SH,31.8
2024-07-08,600048.SH,8.08
2024-07-08,600104.SH,12.99
2024-07-08,600309.SH,78.62
2024-07-08,600438.SH,16.63
2024-07-08,600519.SH,1397.29
2024-07-08,601318.SH,38.62
2024-07-09,000001.SZ,9.7
2024-07-09,000333.SZ,63.62
2024-07-09,000651.SZ,35.63
2024-07-09,000725.SZ,4.0
2024-07-09,000858.SZ,118.31
2024-07-09,002236.SZ,14.04
2024-07-09,002352.SZ,32.93
2024-07-09,002415.SZ,28.86
2024-07-09,002714.SZ,41.45
2024-07-09,300750.SZ,172.26
2024-07-09,600000.SH,8.11
2024-07-09,600030.SH,16.79
2024-07-09,600031.SH,14.88
2024-07-09,600036.SH,31.8
2024-07-09,600048.SH,7.98
2024-07-09,600104.SH,12.84
2024-07-09,600309.SH,77.43
2024-07-09,600438.SH,16.24
2024-07-09,600519.SH,1388.39
2024-07-09,601318.SH,38.41
2024-07-10,000001.SZ,9.83
2024-07-10,000333.SZ,63.81
2024-07-10,000651.SZ,35.56
2024-07-10,000725.SZ,4.11
2024-07-10,000858.SZ,119.26
2024-07-10,002236.SZ,14.39
2024-07-10,002352.SZ,33.44
2024-07-10,002415.SZ,29.12
2024-07-10,002714.SZ,41.51
2024-07-10,300750.SZ,172.22
2024-07-10,600000.SH,8.3
2024-07-10,600030.SH,17.19
2024-07-10,600031.SH,15.16
2024-07-10,600036.SH,32.49
2024-07-10,600048.SH,7.88
2024-07-10,600104.SH,13.03
2024-07-10,600309.SH,76.83
2024-07-10,600438.SH,15.79
2024-07-10,600519.SH,1412.91
2024-07-10,601318.SH,38.99
2024-07-11,000001.SZ,9.85
2024-07-11,000333.SZ,62.52
2024-07-11,000651.SZ,35.9
2024-07-11,000725.SZ,4.21
2024-07-11,000858.SZ,120.19
2024-07-11,002236.SZ,14.72
2024-07-11,002352.SZ,33.82
2024-07-11,002415.SZ,29.6
2024-07-11,002714.SZ,42.89
2024-07-11,300750.SZ,172.66
