,open,close,high,low,volume,money
2024-09-13,62.05,63.51,63.78,61.59,32148994.0,2037679478.15
2024-09-18,63.62,65.25,65.71,63.4,29502596.0,1915513518.34
2024-09-19,62.3,65.28,65.73,62.3,47611503.0,3085181571.34
2024-09-20,64.91,66.06,66.3,64.76,39801250.0,2608979308.88
2024-09-23,66.46,67.6,67.89,66.2,39162141.0,2643088027.57
2024-09-24,67.6,68.04,68.25,66.2,50090152.0,3378454556.7
2024-09-25,68.21,70.11,71.5,68.21,62766129.0,4428074584.01
2024-09-26,70.0,73.56,73.68,69.79,50134212.0,3592524657.67
2024-09-27,74.75,73.0,76.4,71.15,85744787.0,6253333702.45
2024-09-30,73.16,76.06,76.9,72.03,125166492.0,9344041944.34
2024-10-08,83.67,80.19,83.67,78.73,135239267.0,11050056032.18
2024-10-09,78.4,75.01,79.32,74.02,89550113.0,6896386875.18
2024-10-10,75.95,78.3,79.38,75.87,67303399.0,5259062088.47
2024-10-11,78.0,76.77,78.23,75.9,38060178.0,2930030641.54
2024-10-14,77.03,79.0,79.29,76.6,46282832.0,3620244781.88
2024-10-15,79.0,76.0,79.0,76.0,37583316.0,2905639305.57
2024-10-16,74.7,75.24,75.5,73.73,34282949.0,2559503194.01
2024-10-17,75.24,73.08,75.53,72.9,39437630.0,2920853670.08
2024-10-18,73.08,75.01,76.2,72.65,42785106.0,3180240269.81
2024-10-21,75.35,74.08,75.98,73.28,34322896.0,2547898012.75
2024-10-22,74.35,76.5,76.96,74.14,40405973.0,3073890030.71
2024-10-23,76.6,76.38,77.78,76.0,26831280.0,2053544727.99
2024-10-24,76.11,75.64,76.46,75.3,17108673.0,1296926991.93
2024-10-25,75.42,75.27,75.86,74.77,21057289.0,1583775153.44
2024-10-28,75.49,74.87,75.58,74.01,28059096.0,2091524793.84
2024-10-29,74.61,74.07,75.5,73.8,29727177.0,2214621305.67
2024-10-30,73.7,72.75,74.35,72.12,40413734.0,2939634795.63
2024-10-31,72.97,71.42,73.69,71.1,50046867.0,3595551676.88
2024-11-01,71.44,72.25,73.0,70.38,41651482.0,3009423819.46
2024-11-04,72.14,72.84,73.37,71.7,23231578.0,1680407655.69
2024-11-05,72.5,73.13,73.48,71.21,41696728.0,3027068197.26
2024-11-06,73.14,71.17,73.14,70.97,52593143.0,3768679119.04
2024-11-07,70.35,72.1,72.1,69.89,54774602.0,3895318880.85
2024-11-08,72.66,72.58,73.76,71.1,59337382.0,4283549293.36
2024-11-11,71.23,71.6,71.84,70.82,44207913.0,3153791633.71
2024-11-12,71.91,72.39,74.89,71.79,57547722.0,4231304808.85
2024-11-13,72.48,73.4,74.3,72.46,45841657.0,3373337470.71
2024-11-14,73.48,73.64,74.89,72.33,40843466.0,3020822981.14
2024-11-15,73.15,72.25,74.11,71.85,34282515.0,2496870646.85
2024-11-18,72.17,71.05,72.98,70.83,31938599.0,2292938836.9
2024-11-19,71.05,71.31,71.75,70.7,22665163.0,1614053712.02
2024-11-20,71.38,71.43,71.65,70.74,22637119.0,1610809493.06
2024-11-21,71.37,70.84,71.39,70.55,21652845.0,1534662636.12
2024-11-22,70.83,70.39,72.82,70.22,38845820.0,2781161792.35
2024-11-25,70.11,70.39,72.38,70.11,38586774.0,2737579008.59
2024-11-26,70.11,70.6,71.2,69.35,27418796.0,1932586725.12
2024-11-27,70.32,71.32,71.5,69.74,26482499.0,1875798199.28
2024-11-28,72.0,70.19,72.0,69.76,32328951.0,2275593420.15
2024-11-29,69.68,70.13,70.77,69.55,27750141.0,1951115163.8
2024-12-02,70.15,70.08,70.53,69.23,35790565.0,2500096040.21
2024-12-03,70.0,69.85,70.0,69.4,31317422.0,2181594388.43
2024-12-04,69.88,71.49,71.99,69.6,53195506.0,3779094533.98
2024-12-05,71.6,71.72,72.88,71.42,36764463.0,2647263413.02
2024-12-06,71.78,72.85,73.13,71.51,45677846.0,3318584661.91
2024-12-09,72.01,73.13,73.88,71.31,41321923.0,3017126124.02
2024-12-10,76.51,73.84,76.66,73.79,55513289.0,4164810150.88
2024-12-11,73.7,75.1,75.33,73.6,33543390.0,2512587262.97
2024-12-12,75.2,75.56,75.75,74.37,28639814.0,2153602253.55
2024-12-13,75.2,74.0,75.23,73.33,37063334.0,2744782532.14
2024-12-16,74.1,73.22,74.45,72.65,28047059.0,2054964896.14
2024-12-17,73.2,73.67,74.68,72.81,27887305.0,2058385954.76
2024-12-18,73.66,74.1,74.58,73.58,22578549.0,1675256402.93
2024-12-19,73.86,74.44,75.23,73.24,25355278.0,1893593091.94
2024-12-20,74.43,74.0,74.79,73.66,20939651.0,1552494957.15
2024-12-23,74.0,74.61,75.25,73.95,22602881.0,1689849270.18
2024-12-24,74.4,76.25,76.38,74.4,34414101.0,2606513925.53
2024-12-25,76.3,75.54,76.6,75.04,22733866.0,1719267175.72
2024-12-26,75.26,75.98,76.24,74.65,24214292.0,1829497500.46
2024-12-27,75.98,75.42,76.05,74.8,19842117.0,1493951285.98
2024-12-30,75.0,75.32,76.18,74.92,22182724.0,1676164968.7
2024-12-31,75.1,75.22,76.05,74.69,30766003.0,2324365540.7
2025-01-02,75.4,75.32,77.2,75.0,41367089.0,3143071622.15
2025-01-03,75.0,74.69,76.06,73.9,29642200.0,2225340635.61
2025-01-06,74.68,75.38,76.28,74.28,30681009.0,2308954916.0
2025-01-07,75.0,75.93,76.76,74.5,25178525.0,1913943075.71
2025-01-08,75.51,77.58,77.66,75.43,40692962.0,3129132561.5
2025-01-09,77.7,78.73,79.0,77.2,34598694.0,2715146336.35
2025-01-10,78.73,76.37,78.89,76.37,27109567.0,2093133228.5
2025-01-13,75.61,74.3,76.02,73.93,25584606.0,1911136128.99
2025-01-14,74.3,74.62,75.35,73.43,28858396.0,2150563704.45
2025-01-15,74.64,73.82,75.77,73.6,25663453.0,1910565918.3
2025-01-16,73.99,74.09,75.45,73.9,26233035.0,1953070087.89
